gentau_vis_px,gentau_vis_py,gentau_vis_pz,gentau_vis_e,genmet_px,genmet_py,boson_mass
25.0549,492.21698,-699.2958,855.52313,-24.117674,-489.8036,1047.376
-342.53632,-6.2016873,-354.43762,492.9459,345.4221,7.604694,986.002
-37.52298,-130.1747,-558.91095,575.0955,32.947937,129.6841,1007.1944
179.40767,-197.02945,-596.8969,653.677,132.4724,-272.1275,81.38181
34.028507,-72.857796,-57.911606,99.09567,-81.29497,206.87639,998.99457
-94.70004,-80.51394,0.28307688,124.30082,146.4552,135.38824,988.3237
11.312566,-133.50076,-30.86529,137.48859,1.3609918,150.17653,899.9239
240.9334,135.73135,-28.784084,278.02957,-398.27798,-218.39194,1065.2993
-281.22385,5.8380184,110.834274,302.33292,291.0495,15.251044,999.20953
-206.393,41.879715,-141.42688,253.68004,247.66258,-47.980747,1038.236
-289.00778,-299.98044,805.1839,906.5511,351.38748,326.98547,1001.32684
234.25517,158.88156,84.71108,295.45697,-231.99312,-151.08537,1325.7883
-207.31935,92.71762,222.46082,317.9099,348.16882,-154.98961,1010.28033
-180.90866,-155.80914,-48.868145,243.70587,244.26242,209.27246,827.9092
50.39177,130.13142,-96.30417,169.5531,-74.04813,-238.79051,1013.5916
-142.17564,165.84221,-256.62994,337.01114,239.30717,-287.77267,1048.5155
185.2176,9.048491,-5.1572843,185.51025,-259.04105,-8.944801,993.09235
104.837555,-337.5253,-180.66037,396.92874,-98.64348,329.87854,987.29376
-18.404291,-94.84823,-3.593766,96.68423,57.00809,313.44556,1037.7448
164.21289,-79.810936,-96.90257,206.70216,-329.95712,153.466,994.2201
143.02463,-96.40479,265.03107,316.21417,-141.98804,92.11726,561.2475
-154.14354,-8.44973,-72.51091,170.55638,173.36519,19.48191,994.3748
79.08132,-15.02006,-17.024408,82.27568,-282.37723,31.4078,844.66046
-106.53998,11.373424,-221.06267,245.66002,147.1011,-26.834074,592.7208
-129.54414,319.2485,706.17676,785.73987,156.18472,-340.8914,998.46844
75.87705,352.39523,-511.27518,625.5734,-69.35838,-454.1586,1008.3105
104.76159,18.76727,-33.363766,111.53636,-124.5984,-23.361122,970.54987
114.58398,11.38187,678.8732,688.56946,147.8187,-65.531334,80.04686
264.13977,51.706837,221.47577,348.56122,-386.50244,-97.86927,1005.6159
39.910652,90.30663,-72.39814,122.43226,-198.06467,-446.99698,979.25085
88.72135,78.149826,32.753304,122.68518,-223.6474,-253.40062,989.185
-32.409626,89.93642,-138.59953,168.371,56.730984,-125.28492,1002.91876
157.3576,139.80737,-1140.6447,1159.9042,-172.1199,-167.50035,1009.46716
35.529102,-127.016556,24.435493,134.13663,-97.20855,410.7216,1007.25726
-42.40544,-129.64996,208.21652,248.92061,90.75718,280.6651,999.9679
-92.196884,-82.519295,-48.256435,132.80965,114.582726,105.99265,598.2542
296.5577,-20.594925,-59.256855,303.12045,-295.80276,19.98326,997.8974
-95.770905,125.90236,-191.06187,248.04863,134.72975,-169.48537,1155.4733
-129.29189,-3.7224708,-80.893295,152.55817,186.26344,-14.764213,999.95764
127.28332,6.529893,-161.80061,205.96878,-235.46887,-23.938591,1026.339
8.94979,-304.19287,122.23232,327.9545,-7.446481,335.0188,983.2891
166.36613,60.075832,-305.92337,353.37787,448.55878,50.288982,75.853065
183.80066,56.6139,16.454128,193.02481,-165.65482,-50.31119,921.1468
329.76282,85.399925,-77.819595,349.41748,-340.39963,-86.964,982.4999
136.55313,-12.8107815,290.45178,321.20575,-191.98767,-2.916295,827.85175
-425.95645,45.935524,-141.80775,451.2853,419.69366,-49.220642,1063.8894
201.19441,392.65234,-252.31717,508.25095,-174.7008,-412.22137,1005.0908
98.636826,-35.442863,158.90523,190.35832,-123.09258,-39.956085,1008.8879
-50.380116,127.95012,68.99377,153.8491,122.453865,-308.77933,1042.8344
-136.44278,39.339928,-29.483843,145.03035,310.98407,-87.89212,1058.0326
157.94812,-41.829613,-135.35527,212.17538,-211.38593,47.627476,1049.1392
158.89188,69.48503,34.856964,176.8893,-192.42957,-83.29809,1009.2227
-178.05531,15.002265,-523.9857,553.6152,159.42017,-18.710073,996.0947
255.6048,-202.30446,-244.81339,407.66962,-312.26044,220.54625,979.9869
-74.76867,164.08392,-174.73897,251.0928,-19.20934,-206.18086,1003.4877
-32.0184,-195.35101,213.85707,291.4139,45.655437,256.16553,946.7524
243.87402,259.1808,307.6225,470.40497,-227.9414,-235.62274,1042.2455
45.438488,-141.86624,-57.46769,159.66603,-65.53393,143.12642,975.5413
54.394215,410.96017,-222.2375,470.35785,-53.390144,-462.0033,1023.9888
-177.13739,86.819695,279.98746,342.503,204.93977,-104.28248,1029.9683
76.029175,-111.11176,-738.2821,750.4577,-108.70493,144.3894,988.9725
131.03035,56.860172,320.05103,350.47784,-439.81375,-182.39864,998.695
-259.60043,-113.56461,-1678.3495,1702.1006,312.25638,148.72394,1035.2275
-149.55705,99.73953,435.55887,471.19724,-251.50325,72.483604,79.85964
67.79725,133.5926,-129.39836,197.95807,152.65407,220.99208,82.30367
451.96808,114.93589,-1048.3217,1147.3726,-443.9576,-119.24043,977.75305
167.66411,-203.47897,-137.52174,297.3671,-213.73376,314.3588,1244.9248
-100.61602,230.39713,-12.87037,251.73813,132.74088,-222.11627,1005.7541
366.08865,-96.56072,378.207,535.1499,-407.0469,105.42923,959.80585
142.64832,28.873482,-69.550644,161.30571,-426.28394,-98.75623,1012.4047
73.572365,207.98717,-51.345837,226.51262,-116.89891,-312.3178,993.1502
-217.69037,398.2349,-2017.0765,2067.5051,221.40479,-398.44278,985.4324
30.050983,-111.16354,-81.112015,140.85303,-92.73471,315.54953,1003.67816
-122.661575,119.10641,733.4653,753.12915,184.67393,-178.31862,980.5788
119.34523,55.53552,-145.11803,195.92534,-54.926662,-313.4913,1024.8285
-58.207306,-183.89227,-33.321472,195.74223,59.843647,248.73117,1003.34344
-153.00482,93.74742,11.465111,179.8069,145.62088,-91.68116,950.7619
-66.77074,-59.75275,-49.881763,102.55209,237.73578,215.96716,1007.23865
-264.7267,28.742342,332.83514,426.24594,332.96716,-42.548985,980.04926
198.67455,199.71562,-848.2461,893.80054,-263.23624,-293.4434,985.1345
186.87012,81.62682,385.04514,435.70993,-382.46762,-169.94003,1037.6599
-140.78867,107.266754,-59.901615,186.85777,290.42953,-214.84863,1068.1545
-298.30307,-125.73395,-281.24442,428.8265,303.07434,122.55239,988.714
-25.719309,124.667816,-44.877052,134.97227,15.437029,-133.5682,982.9324
-175.48158,-8.973951,331.36777,375.07193,50.877052,-215.8343,1091.1409
-315.66678,-229.76462,914.4804,994.33984,301.344,208.07346,994.5411
95.51713,-46.552567,-231.17838,254.42902,-218.61877,102.70676,885.6453
87.89219,31.719175,91.198395,130.57004,-372.45538,-145.19154,887.031
217.88426,48.669426,319.29468,389.60413,-233.43657,-45.183865,897.37445
-222.04733,160.8146,-269.39648,384.3707,218.62175,-141.16629,1022.6928
-101.464966,34.57306,-228.19508,252.11792,-449.942,-4.4357986,79.344185
-175.9886,-193.69444,-349.02673,436.24445,238.04495,258.6165,780.93646
-185.73201,-295.3944,180.00888,392.62888,226.29079,365.4961,1089.7278
171.30385,128.50493,-1026.4852,1048.585,-178.19638,-130.82033,1002.67017
71.76142,135.5482,-486.6369,510.2338,-56.943256,-147.67818,883.4899
45.121185,193.27222,-255.50713,323.5336,-24.84017,-209.40115,996.13416
-71.9222,81.3789,15.239921,109.670425,-237.0208,-342.46906,1013.2695
163.55267,335.89417,581.91656,691.521,-200.36034,-401.97592,1023.5661
112.29253,18.495785,34.537457,118.930824,-296.11395,-112.655075,997.20483
-98.43175,-38.699497,38.507973,112.558174,208.4377,78.055435,1289.4486
-86.958,74.35528,26.737625,117.495964,192.90408,-162.35086,1007.84845
-128.59123,221.81404,-556.35724,612.5933,151.53737,-191.7637,977.3633
180.91339,-136.51468,469.69727,521.51843,-257.98648,188.82794,1004.2258
-316.12686,122.549194,-147.18506,369.61865,303.23044,-122.82989,1008.96924
129.18954,-175.21791,-112.4031,245.0015,-127.993744,178.00417,544.1972
-220.14577,214.57547,-585.6908,661.46844,273.39484,-220.74019,948.7687
-122.787056,-55.175846,-322.75055,349.69843,182.27432,66.52029,1002.3507
-157.18207,139.25255,-369.9951,425.43375,192.93227,-165.37001,1023.2223
112.276024,72.24035,-272.3449,303.30896,-196.93771,-221.58942,815.72516
32.571705,-81.577515,140.38414,165.60052,-202.66702,353.63135,1003.1505
6.2019653,93.83712,-109.25099,144.15155,-45.502335,-365.18335,988.7103
-114.38991,-287.27722,-557.5895,637.5887,106.861725,298.84015,828.3055
-123.31448,-98.57301,-63.01887,169.98381,118.42543,88.06874,1067.1085
37.416313,-110.73258,-259.23758,284.36914,-53.488224,276.58154,1103.4652
-11.986406,132.44286,-55.566643,144.12653,25.792078,-235.43045,1005.10315
172.72018,-288.34573,-466.81375,575.23114,-165.9114,279.34924,1001.9394
-265.80725,-4.823937,85.23009,279.17905,386.00342,3.2393906,992.719
159.37373,38.64283,261.57568,308.73145,-178.456,-11.815123,993.73755
-44.832703,-204.04128,445.86816,492.38324,69.911514,315.6214,1005.7815
-75.27604,77.251144,-336.4036,353.27274,92.47595,-97.89113,1029.5336
-186.27686,180.68858,-16.165981,260.01733,193.92776,-178.05281,988.19434
-106.64759,72.905655,452.1339,470.22763,217.26535,-268.99762,1007.3143
71.71993,250.02342,-41.94859,263.46802,-79.767586,-289.4372,1023.4527
-47.518448,133.9971,95.11394,171.05527,119.84341,-206.28134,982.17206
-53.88127,118.57405,-34.74536,134.79709,114.84893,-245.61693,998.01105
177.44301,55.94599,30.628233,188.55852,-187.43817,-46.31936,996.98346
128.68158,208.26295,832.6964,867.9376,-139.761,-231.10985,963.10187
-25.839888,109.216835,47.18246,121.74647,44.225117,-202.76477,983.61707
156.47028,96.79371,-112.32919,215.56863,-294.99445,-158.34593,986.24817
-96.076996,10.164237,284.13754,300.1137,-224.53546,133.42804,79.525154
-183.77022,146.63118,-53.499584,241.11076,190.37581,-182.36125,1023.1511
91.35979,-25.706352,199.24431,220.69373,-294.2776,35.773693,1013.3324
354.17944,-228.79826,-131.86803,441.79285,-361.67395,242.76654,1009.9269
111.10492,181.82472,571.44507,609.8804,-134.46167,-205.2199,1003.2774
77.242744,168.24258,268.93164,326.4908,-107.63346,-252.27634,1011.1166
54.25999,93.7384,21.981583,110.518074,-126.91979,-197.14468,963.7696
131.21089,-16.986261,-33.845284,136.5663,-153.43694,14.770212,997.5158
-128.1614,164.21703,224.69499,306.3995,297.0361,-351.43475,976.9096
392.66534,-79.91348,-415.61044,577.3251,-429.9667,108.00032,1062.5864
54.648987,-109.54556,13.243333,123.134674,-166.843,357.5157,975.1759
124.32865,-89.13324,-2.4136546,152.99736,-251.38461,184.81111,1191.4338
287.27902,-345.04694,-232.40988,505.56998,-285.09415,338.95847,939.8326
125.12316,129.28612,-33.529766,183.01627,-121.36618,-170.81361,1016.21423
-81.26778,-8.378721,91.69766,122.813416,209.27617,28.824947,1076.1499
-9.711295,-99.489334,43.389606,108.97291,57.94548,421.75113,1041.7941
408.18134,-93.275345,272.55414,499.5979,-465.7894,116.83735,951.04034
-281.62766,-8.338294,25.267197,282.8818,280.5898,-12.529684,1004.7141
215.3754,-147.40675,-104.0143,280.95248,-205.21765,161.81877,1010.01544
-71.39707,-48.109077,477.2853,484.98795,136.68083,165.85107,995.9764
102.997765,-189.5185,133.85823,253.8579,-112.73482,203.32312,1009.8464
355.97394,81.19457,-334.3081,495.04742,-449.249,-103.20571,1002.2536
146.75267,-77.76526,53.86845,174.60129,-191.89186,97.090576,966.93976
-164.07777,-45.195686,803.6413,821.46423,168.8797,98.89696,985.47736
-85.50131,-42.423267,-44.946774,105.5009,215.6359,102.45067,1007.2175
-22.249321,189.89017,-13.347101,191.65457,31.42745,-153.42857,968.4706
77.607,56.27343,-36.304283,102.506424,-300.2325,-205.66106,1005.4114
322.15103,2.4281325,255.69746,411.30087,-348.19742,19.972078,998.8409
-259.99524,-90.674164,198.13411,339.22925,336.16306,108.44266,999.0281
-213.13849,-256.3345,694.28906,770.17725,240.04723,261.12616,1036.5172
-66.93091,-172.72374,-346.44028,392.85382,97.166374,210.12277,1000.5817
-226.19557,59.74879,-444.02002,501.8846,233.89758,-69.87512,996.53284
-288.69058,-276.34424,-186.02705,440.81116,306.68268,277.5498,986.5337
-214.39256,355.2452,-10.828172,415.067,219.86919,-324.97034,1004.07324
119.85319,18.971762,644.3676,655.6938,-353.26263,-63.04533,1019.5021
7.91606,96.011154,-45.60538,106.58647,-1.7613193,-182.4349,1003.2836
-79.978455,49.726612,-161.7798,187.19571,174.17052,-101.391685,1008.72064
167.3636,229.70305,95.10154,299.69714,-164.44711,-230.49765,1019.5637
-86.0797,-414.4257,-214.69601,474.608,67.13557,405.88904,968.846
-135.19777,-114.87985,485.8369,517.2169,344.40256,292.268,1062.9669
-151.20296,-189.10555,-293.5264,380.501,143.2562,191.46138,1005.4519
63.374878,-71.871895,-38.679073,103.33458,-87.61333,89.52295,1031.7693
-93.040764,-204.90414,184.08533,290.73996,115.003044,281.3055,773.10803
-182.79204,-5.5195236,230.3508,294.11716,286.69003,30.215857,993.56854
80.32324,60.781956,52.764423,113.7118,-196.93762,-123.32115,950.37885
-383.99417,-165.1888,-176.42892,453.72464,471.7934,197.21404,1037.9266
84.30989,-57.46347,-605.2783,613.8176,-23.628332,273.41064,1015.88837
132.80365,-55.547512,713.73535,728.1075,-113.76956,99.3572,976.78156
82.28953,-5.3533316,-96.3176,126.79638,-273.01514,11.008286,1000.65906
-214.50754,28.902958,-629.9985,666.1434,214.08488,-23.390032,974.2099
-5.723091,160.60408,17.32455,161.63719,8.561523,-202.95766,1064.6302
212.0773,-311.70886,226.90794,440.03003,-225.5235,315.97275,971.0495
176.23999,389.37628,-703.3566,823.034,-237.04251,-404.11804,1115.4407
90.218895,-255.75803,-122.04717,297.40063,-120.98443,245.94742,991.8549
-82.1504,-25.34915,-53.151398,101.076004,292.8725,93.26354,1010.0038
-108.00634,-26.425024,-12.963663,111.9452,209.41547,62.791832,1023.9577
-101.605804,134.1022,-71.1684,182.68033,97.43461,-144.17429,982.8962
-167.18742,198.04732,-109.02561,281.17783,275.82184,-322.04153,985.24884
-98.04498,-111.908585,-62.483414,161.37083,177.5275,202.76167,968.5897
252.5556,296.11136,53.27931,392.817,-237.021,-283.84427,999.3652
-215.45522,213.69016,-753.218,812.048,223.29802,-221.76965,971.51404
-124.87393,73.68341,21.186037,146.53195,139.67992,-96.270676,1039.6339
108.37817,95.875885,157.11601,213.59651,-303.34787,-263.59427,1063.8501
90.20496,25.892769,-123.47963,155.09549,-169.38887,-49.829205,1021.9337
201.78177,-124.21984,-390.40463,456.68616,-223.1172,116.75164,984.54193
144.6674,-91.897835,-160.3257,234.68745,-244.23398,113.875854,1005.8655
150.23668,-286.20383,227.3455,395.1831,-159.52039,322.33542,1012.70374
65.79553,82.66685,495.7718,506.90488,-113.89434,-117.03637,1005.5994
104.86906,63.60116,18.91479,124.09841,-329.05356,-178.74397,991.9523
-225.15451,-254.23018,20.135765,340.1955,270.4709,292.03934,955.5333
38.48853,159.28645,50.158337,171.37508,-46.977592,-149.77673,982.86975
44.783566,68.780754,228.04044,242.36089,-98.03849,-214.17361,1082.5796
-125.97782,201.71918,821.8207,855.54095,138.64728,-261.80902,1038.9141
-70.22508,116.02506,-125.32268,184.6596,146.73383,-258.06903,1128.5491
-206.22226,157.4585,-424.54517,497.55344,254.8148,-209.41644,978.14777
72.039665,97.51433,130.98073,178.47893,-220.51707,-291.8585,1000.68256
28.305872,-86.29503,-147.83301,173.50122,-98.40955,238.72954,999.81177
-305.43506,140.92323,-968.3971,1025.1552,296.30383,-125.25473,941.19965
-118.64249,182.38612,-101.15067,239.94211,218.56476,-312.57822,988.7409
72.04052,146.36157,-31.498547,166.14369,-91.04658,-132.25613,1028.5767
170.99,-204.19447,567.9797,627.3228,-226.69391,282.82385,945.5874
149.22072,-165.02072,-337.13477,403.92886,54.263195,-110.6434,65.87844
-207.97916,308.55188,174.4105,410.94846,275.6937,-386.50482,984.0562
-122.589066,-14.528416,37.370197,128.98036,165.2789,39.45761,958.9445
-201.502,-135.0176,-151.89874,286.19235,224.3205,151.76572,986.15295
-237.94612,-123.027405,1201.2915,1230.7947,285.03638,152.88528,924.4389
-258.48444,265.86197,219.27525,430.78818,261.18695,-263.81467,954.6256
-69.55819,97.05118,8.804721,119.72801,133.81691,-192.33307,1032.6971
-71.94134,-85.461624,-112.00128,158.18835,145.12714,163.72195,990.4053
-136.80058,-505.96674,-442.05853,685.6621,126.84657,501.05585,1078.3317
16.410278,-151.16454,-84.90068,174.15045,123.71859,216.83208,1030.1162
237.19978,-63.212177,-53.29606,251.19714,-234.29791,62.69082,860.9351
80.04815,342.1817,50.01555,354.9614,-45.963978,-368.39725,995.68896
-92.45184,-16.022346,41.05114,102.41716,294.29053,32.564114,1014.9788
-357.4156,145.12877,323.79626,503.63904,466.11566,-190.13655,1038.3344
-15.680068,-128.51843,-138.78877,189.80305,44.945618,262.954,1303.6024
-142.57397,-0.43548483,-32.45308,146.22157,217.31747,-1.388319,991.6987
105.36538,241.66301,-33.808865,265.79303,282.79114,8.2585,997.40234
-76.232056,-88.804756,-77.89702,140.59003,170.65645,235.40427,982.3999
79.46248,-124.72571,102.42525,179.89369,-193.2161,268.28427,917.25024
-93.31165,79.8765,5.6211867,122.95908,130.78572,-98.04536,979.5441
-165.06363,101.60282,199.90489,278.4441,223.10127,-136.96526,1004.4323
182.82343,29.858181,-124.53413,223.21443,-200.3743,-30.335608,977.8942
-168.89325,109.171776,225.09592,301.847,227.97684,-169.93233,742.2961
2.4101312,-192.36566,-872.7739,893.72516,-6.770023,186.89316,1010.2445
319.33652,34.73783,61.82582,327.11615,-442.11182,-36.859425,997.7827
-331.59848,131.49966,569.58234,672.06683,418.72095,-155.75919,1000.62805
184.05188,115.58971,162.55965,271.40738,-219.23174,-102.79356,1411.3431
136.33629,172.23528,147.73984,264.72562,-131.27678,-168.43483,1015.18744
-15.990514,-186.66771,-153.88004,242.44504,5.803848,296.45206,1025.745
-261.03058,27.162603,83.20546,275.31424,249.24637,-30.93108,1020.1076
-362.8348,-115.03212,975.9598,1047.5586,384.0879,122.6722,1004.68414
-110.45464,-100.28459,-30.20203,152.21501,218.34908,260.1773,980.4592
337.13458,224.84251,-787.45374,885.6056,-378.04483,-263.2513,1010.7856
140.15875,-80.90898,-203.59314,260.0787,-182.4676,101.32384,991.3754
9.282011,-80.41662,-92.301544,122.77037,-36.969627,326.5941,980.46594
-125.09246,218.1941,-1003.33453,1034.3776,142.36366,-221.40848,888.418
-312.95947,253.29941,207.36902,452.88644,319.99078,-250.82751,990.9129
-135.1779,154.81079,46.64851,210.74997,171.58827,-183.88382,947.1011
85.02328,-80.03204,140.08908,182.37065,-122.37146,140.12527,631.96954
117.09632,-296.0627,-163.89767,358.0882,-123.49405,351.15808,990.9529
-18.775738,-81.91175,-30.514053,89.40464,152.4286,301.25052,1017.5803
-147.81447,79.97486,-96.77007,193.93185,399.4053,-208.93088,1004.46313
-69.65618,68.953224,-16.609108,99.410324,238.84233,-224.75038,999.24194
67.05309,-153.65045,-879.5746,895.40845,-57.126778,172.12614,900.4546
14.01556,137.19795,-58.199615,149.68944,145.14986,-292.8976,1011.0743
142.60794,136.87569,-64.61538,207.95947,-172.60712,-183.4846,1015.05786
29.076591,142.71928,-157.34909,214.41315,-26.738749,-144.66908,1003.69556
175.35786,66.6635,327.932,377.8013,-121.329056,-324.10367,1014.26196
68.38181,-71.840256,-99.03298,140.15929,-245.17747,261.22974,981.99005
-66.694954,-62.00826,-86.787674,125.79889,98.927315,82.14497,1030.239
-239.06564,172.46602,-540.1265,615.3321,364.7331,-265.2662,974.851
-125.91097,124.70809,-308.2333,355.5467,-216.20636,141.47574,83.364784
159.22382,-190.78574,249.54947,352.1738,-264.52994,333.25934,1289.9696
-165.5926,96.58714,-102.594925,217.42978,356.19897,-176.2812,994.0234
326.33032,39.956264,66.93957,335.51288,-327.7023,-40.052223,1007.70166
281.73694,-112.80872,-416.68298,515.4864,-395.58228,137.51915,951.2425
67.22631,-47.96217,-139.35425,161.98572,-250.36864,175.80527,679.01685
120.04404,-88.51828,73.29135,166.18573,-97.7226,106.80112,1053.4078
41.845333,121.75041,-17.138561,129.87773,-60.267963,-175.23032,999.2137
-32.81977,246.02724,66.75342,257.0264,52.583652,-262.58527,999.1366
-90.00009,100.56145,-296.70203,325.9524,100.9601,-93.49285,1006.65436
-37.3507,-121.60016,-230.79816,263.53265,16.403301,-146.29633,56.489353
171.54124,-207.87396,805.5482,849.4386,-237.16129,284.48965,1058.9318
126.529724,-140.00069,-302.27264,356.34076,-283.09445,315.17307,1007.1538
-80.796455,-44.478317,-46.287292,103.19361,261.54974,169.57666,1027.435
-135.32903,-81.61479,60.603745,169.25647,165.43306,99.35747,997.9145
284.16605,198.81653,-802.0721,873.84094,-340.29242,-241.10857,987.23096
243.58669,-176.49588,-75.39325,310.11194,-200.63902,252.02515,989.04614
296.74127,-283.6508,205.50255,459.06912,-349.09207,308.94055,998.26685
-0.60342056,-155.63278,3.727047,155.67863,5.929881,253.47571,990.70685
-210.92816,267.37317,-686.3566,766.2014,206.33708,-269.74503,713.1255
164.77597,-20.614962,-723.0921,741.9153,-208.52394,-38.334194,962.0377
-189.71313,253.84299,-582.4187,663.0527,262.50143,-316.18768,998.1062
-102.79898,117.01287,387.5183,417.64832,203.53474,-218.05292,989.8825
60.948124,-125.57092,61.23592,152.4224,-78.98711,156.7669,989.7439
-144.77177,-68.699684,588.81525,610.231,412.78113,203.91568,951.9464
255.38435,-206.95343,-189.99191,379.66806,-276.6467,223.36234,996.54535
-80.14685,49.519756,-173.63045,197.54309,182.43156,-117.64237,932.3706
-367.89307,12.158406,801.94165,882.38513,400.90192,3.1542227,1054.7905
-101.56051,-53.566223,-84.92236,142.81354,317.5276,143.66519,921.2723
262.172,230.70505,-286.2685,451.56244,-303.18918,-165.45262,998.57
-87.63972,67.333534,93.412186,144.70792,118.12612,-93.225235,999.97394
13.619535,-448.36703,-66.10241,453.41818,-10.524977,442.61148,1010.0595
-93.40231,-33.62324,43.765095,108.48925,319.97464,146.04181,1058.4695
191.26813,-136.43628,-1261.1885,1282.8854,-196.3886,144.75504,994.80475
-59.80241,139.98154,103.84717,184.26996,93.18933,-169.63373,996.2744
-147.445,-128.48846,-132.02997,235.96873,205.45341,153.75394,1018.2565
-223.32703,8.304806,-64.76843,232.67767,472.48978,45.710327,987.2967
-94.131676,-13.488251,18.256878,96.82984,316.12192,40.641953,998.73987
187.95132,61.639366,171.4691,261.7762,-256.43475,-88.65913,986.4547
-48.126884,64.62576,99.13591,127.752235,153.8053,-201.38716,1012.1443
-89.682304,-77.42173,52.087208,129.42232,141.98924,157.18422,829.8054
-162.29556,81.8029,-305.55896,355.5251,171.3805,-74.35222,987.57697
67.38415,161.16948,-618.0053,642.2202,144.68996,137.45311,86.06974
-159.05786,-116.323364,-437.87943,480.17593,202.6234,164.26459,946.99316
434.87585,92.58536,515.75055,680.94617,508.16208,160.85527,79.93356
-153.48839,-117.99873,-47.000793,199.22716,314.24872,227.73499,987.21014
-117.93921,-169.68874,-799.2514,825.53424,-68.78104,-185.04971,71.777435
162.45433,-412.50784,-98.03399,454.05374,-157.21446,495.7654,1170.1525
-289.7568,77.64199,-119.66436,322.96573,290.9771,-42.997417,1016.11835
386.55988,-231.66524,120.4625,466.4853,124.641914,-63.619358,78.52331
131.48218,173.60037,-42.597275,221.89908,-141.57224,-259.18213,947.9082
165.93246,-30.623308,205.5946,265.97092,-428.33496,82.18965,987.5181
-29.550903,284.32306,215.53831,358.00787,33.033447,-305.29697,1120.234
71.4155,106.897865,-351.62442,374.38925,-271.22955,-380.62726,984.1245
156.3634,-128.69356,-291.95596,355.31653,-173.74194,134.88466,999.7957
153.1682,3.1419837,718.51514,734.6662,-273.5894,-11.172763,595.81036
56.773006,63.93102,7.811799,85.85812,-188.85825,-210.21782,1007.2532
-95.86521,51.073765,-147.50919,183.18747,235.0834,-113.522125,1009.3167
13.189667,90.09587,-34.81835,97.48626,-31.86259,-330.94336,1046.4204
-364.5293,-110.43233,-517.64044,642.673,391.09613,103.943344,1016.1803
-312.2924,-156.77673,-581.9853,678.8316,309.61087,158.4032,1005.739
-167.99782,381.4298,-191.68108,458.75223,163.37381,-382.1099,1027.704
109.18669,168.28589,-111.19215,229.35907,-142.91853,-214.29077,1003.0678
-168.1788,49.666862,-201.09187,266.8124,180.23584,-61.26205,948.8575
93.65232,265.86414,44.857906,285.4238,-130.44029,-384.3106,1025.5603
298.45798,310.38882,212.02318,479.97107,-284.67075,-311.1893,993.6829
-81.07137,-176.03741,-50.340687,200.23972,153.40944,320.83386,979.92206
53.583424,-59.65309,62.75779,101.824524,-258.44467,302.5886,871.62103
75.74978,-31.679502,-83.349266,116.998886,-278.7579,117.95214,818.9692
119.944466,6.375042,41.911674,127.21606,-178.53535,24.767092,908.24207
142.53978,-350.2906,-420.90762,565.8483,-292.41687,520.24243,1110.4891
-15.29119,86.59692,-166.22823,188.05501,47.829586,-220.82675,1033.4812
219.31293,3.194839,-78.92019,233.10252,-300.1796,-20.924795,1006.40717
55.299477,-57.861645,157.6251,176.78143,252.77599,-238.4168,76.0148
-88.10353,267.67456,84.488,294.19406,141.36586,-447.37778,1014.16907
-34.29243,97.96678,233.37053,255.41199,88.31,-195.44518,965.5483
-164.65846,114.1944,190.61263,276.56094,243.28703,-175.00607,989.5656
116.677345,-239.15262,-492.81177,560.0634,-106.46179,277.5243,1007.9266
100.472626,-143.85413,179.81496,251.24132,-108.9484,139.97005,588.9214
-10.042501,86.683,28.122808,91.68264,17.863203,-239.6158,992.28394
0.232277,-83.83452,-267.3885,280.22296,-4.072634,272.60394,1006.00586
69.38892,-59.202877,215.26357,233.79099,-266.51862,268.3739,1008.9398
-26.383055,-141.11314,198.4178,244.90535,75.71912,464.07495,1001.5795
21.240826,-190.40955,184.40881,265.9203,-42.370804,319.65186,896.8518
-118.31116,-128.92421,-31.163328,177.73619,177.7669,188.58177,997.7795
20.504883,-332.5532,174.8658,376.28467,-18.58692,333.31827,1009.8707
-151.46552,35.954712,358.59277,390.92624,-380.46616,228.7974,80.792946
-256.4172,-308.41144,-589.5423,713.041,250.56693,305.7234,966.2948
85.183174,162.44046,-167.01622,248.06757,-140.0432,-271.52945,1006.083
-488.43808,-184.53062,-427.59076,674.8757,-102.68578,-81.28253,80.32415
175.07164,-5.1804724,-331.37646,374.81635,-162.98723,10.57996,1027.2019
-136.74239,11.531622,245.90736,281.60596,418.29416,-36.244072,1120.7341
152.8164,200.18733,-67.919426,260.8465,-177.96149,-237.06485,1013.8705
135.40526,265.12262,901.47327,949.35693,-135.78084,-289.46646,959.3957
132.94003,-280.7111,-1744.5574,1771.9911,-129.81201,273.39197,1027.5846
31.768707,164.717,-141.27223,219.31439,-24.743498,-168.64925,992.2461
-87.85068,148.8475,-24.14691,174.51765,141.07973,-200.67918,989.096
27.660133,126.94783,-156.06496,203.06927,-41.421116,-239.63017,1007.65955
158.63799,99.61394,-520.36475,553.05396,-279.11014,-190.39926,988.0124
-274.8377,-15.198454,47.387245,279.3069,277.2086,19.893085,922.5818
50.13314,119.00617,-329.16235,353.58682,-122.5871,-283.751,991.33685
305.37656,-182.67938,436.097,562.8565,-295.638,161.39153,1004.3132
-121.77655,-70.55558,-296.8377,328.51218,237.74031,122.85476,1023.11566
-18.8115,-269.96695,81.21761,282.5462,11.024937,266.45847,881.0333
164.08766,-225.43015,180.63574,332.22403,-179.21677,248.17679,999.3555
-136.40445,-19.008629,794.98303,806.82434,197.31352,22.574886,990.1061
