tau_vis_px,tau_vis_py,tau_vis_pz,tau_vis_e,met_px,met_py
-306.53342,-152.38622,135.65482,368.2208,301.30563,155.28883
-216.53,-361.34717,-536.8035,682.39905,222.79506,348.94415
-42.940086,-218.29158,-0.84181875,222.48424,39.510395,214.2337
-101.066986,-72.435585,-678.4409,689.81696,100.67027,72.01395
-155.68973,-39.096626,100.663536,189.47595,154.91493,43.057713
-19.354336,-167.26065,-110.86888,201.61188,2.2634,167.64105
-246.21509,-49.893696,-79.685165,263.59018,253.51402,52.661816
21.885406,168.2736,-185.5656,251.45494,-27.936338,-168.92679
67.82784,188.5507,365.84973,417.17566,-72.74286,-176.62404
-148.85617,-332.43265,275.6495,457.17496,135.48643,338.03882
304.83105,-204.92847,174.75462,406.76694,-311.46756,188.13152
167.13799,-31.014095,34.21422,173.40312,-164.09319,27.813173
-78.86628,231.77727,-305.5399,391.53336,91.799065,-232.6456
-29.704466,181.47571,471.05145,505.6731,40.69777,-146.47961
25.42497,121.196106,-381.14008,400.7572,-222.09663,-33.583305
-48.78637,-388.8172,17.57688,392.27115,60.650795,378.91495
-212.68608,-180.70836,-324.63162,428.1365,198.99367,164.03658
83.56612,-419.2435,1527.3492,1586.0471,-68.76333,433.0696
64.1499,88.34372,-98.54695,147.0773,90.37825,-101.35948
-259.3699,-211.74486,23.321604,335.64053,252.57237,196.69571
159.24316,-50.82459,194.569,256.5393,-153.96056,53.86543
147.59233,-173.00749,158.92412,277.4394,-143.7801,182.99365
-176.65466,435.10373,248.70424,531.4434,151.73813,-432.62866
-300.31012,243.28705,275.6037,474.76422,309.29025,-259.44965
-70.940125,514.02167,-840.674,988.1069,73.32654,-507.2073
85.96429,167.66208,94.91073,211.1006,-66.204926,-169.99059
48.82441,210.073,649.3934,684.282,-45.392212,-211.44469
-312.4979,32.79914,-100.012665,329.7514,321.33017,-15.635798
146.50656,15.474638,-82.10742,168.65724,-285.4533,-70.39546
-22.001734,-80.04282,-113.35261,140.50304,-12.180879,143.24567
-312.23288,-160.51968,-166.05254,388.3686,299.49298,152.04578
60.666237,185.42632,-71.129036,207.65999,-62.137833,-164.02617
-71.30525,265.70743,105.23489,294.55197,62.46633,-259.0742
100.12782,129.58354,413.84348,445.0681,-117.92318,-123.37165
129.047,-26.99324,-29.79027,137.91293,-118.78664,24.675001
39.321236,-177.51791,-121.974144,218.947,-25.807394,190.10521
496.27686,5.439436,181.11432,528.3225,-475.30963,-26.366194
31.388033,-299.21957,406.74307,505.9232,-15.946692,268.8403
-302.7064,236.18706,12.97848,384.80292,300.19702,-249.52718
78.326515,402.89795,-362.4345,547.5588,-96.13696,-392.76984
-311.86716,-216.79259,-61.551308,384.88705,310.8683,209.05513
-105.57496,115.89769,-34.05813,160.43999,101.2771,-111.92037
70.36995,267.72754,347.5279,444.3035,-67.233376,-249.92778
213.35617,-245.02176,105.9196,341.73032,-214.74957,233.114
-123.4017,4.7967443,-27.460026,126.517265,124.67353,7.3423376
-407.24417,-243.64598,158.2101,500.35657,414.07178,242.26529
-251.0176,38.138958,271.57776,371.78055,249.13968,-38.033688
207.17613,-45.56643,166.59534,269.74734,-207.07832,43.67935
329.319,-123.181366,-415.67035,544.43225,-320.9474,127.3432
-146.8644,120.24742,17.351585,190.61604,169.12062,-118.90737
-480.05698,-87.79887,-387.87018,623.43555,492.47528,84.71713
-315.30475,-24.334824,54.60616,320.923,290.3624,21.169987
144.05374,-95.33663,-225.06244,283.71448,-141.78381,93.33559
-20.987349,-141.20132,237.4522,277.12436,35.8664,150.70349
180.0229,151.54993,-179.90512,296.2138,-178.56125,-149.16418
-197.95876,-4.703959,-987.1615,1006.8274,199.59224,4.169773
-35.806416,447.09882,854.8553,965.3809,36.62124,-457.3004
120.586334,154.69643,-763.27795,788.18353,-123.418045,-166.97113
-41.34821,292.68164,-1415.2439,1445.7842,36.80265,-291.5541
225.36371,-238.04225,72.27324,335.68115,-198.86206,220.93768
156.31476,76.64404,96.114784,198.8654,-155.61092,-57.489017
175.44572,-228.60677,49.434372,292.48172,-169.5835,229.3338
163.13965,-296.90088,-46.45807,341.95187,-159.80424,292.61856
162.00427,-334.47202,664.55646,761.76013,-162.21896,344.03503
269.52182,-259.7914,-111.60938,390.62802,-282.1678,265.93076
-343.98306,91.230736,-768.3519,846.79456,339.1264,-92.13955
-131.81529,57.685844,-165.02145,218.94609,137.24509,-58.305954
-243.53508,-103.7665,-1.2654755,264.7258,241.50731,95.16877
-36.358826,-383.81396,72.88768,392.42374,-49.31654,402.07596
-261.35303,-51.653477,80.49482,278.3736,254.33589,32.362198
-108.46827,-129.6614,-69.805664,182.89647,107.66387,125.50901
-249.47807,-85.111275,-1260.6771,1288.603,249.98187,100.51267
201.37878,-258.1773,-149.50006,359.9837,-180.78105,258.00412
173.28712,-75.4673,340.34506,389.30667,-168.17947,71.63402
114.93712,-139.29759,-142.92552,230.31052,-309.8281,251.90076
192.76587,62.64573,-158.3213,257.19662,-202.71413,-70.639885
152.44551,-341.14236,964.0773,1035.0334,-145.45807,343.56464
-325.83893,181.63274,-346.0597,508.87357,329.31348,-179.80724
-76.949265,221.21187,226.60106,325.90927,382.20197,-183.21495
370.50067,0.49788323,349.60303,509.40576,-349.51642,-30.60665
-111.87903,-105.36243,145.75494,211.81024,112.71671,98.45268
60.06353,270.44427,-446.73843,529.2951,-62.243835,-246.48225
103.83519,243.87183,-474.80896,543.82434,-107.09001,-239.90437
285.88892,12.628698,-14.676867,286.55142,-290.38223,-6.619057
-178.79445,197.99767,-44.324142,270.44287,192.87437,-181.1655
95.71273,342.9421,328.11053,484.1784,-92.526764,-339.7341
-219.56398,-203.85341,740.4478,798.77203,213.31802,194.61902
38.30377,-127.50819,280.51913,310.51193,-32.0989,128.07239
-325.62384,334.91687,-162.11905,494.45667,333.12265,-327.48654
-69.36548,208.75336,-231.96918,319.70526,83.0972,-213.29718
322.2526,377.86484,67.98644,501.24942,-307.02924,-367.99472
419.8539,58.856632,105.79517,436.964,-417.18582,-43.257587
-372.95364,0.72972715,263.0026,456.36224,376.38394,-6.772881
336.64304,-178.51765,-328.24185,502.93124,-363.20038,147.24803
-281.50412,208.02237,-111.259895,367.4429,279.5118,-205.73163
-219.47174,-152.8811,682.9572,733.4741,202.26537,137.07114
-137.14836,-211.23051,20.396873,252.7114,151.21413,191.13585
264.03003,207.95667,-702.7132,778.9522,-265.86136,-206.44878
253.42,4.548935,-103.07089,273.61728,-237.68272,-15.279622
40.40506,428.75888,-128.59763,449.45013,-45.422024,-423.36966
180.81891,-7.063722,-394.79022,434.2864,-160.72285,6.928919
-329.41135,126.21368,1082.9198,1139.1617,325.31882,-110.01614
33.412945,-307.7686,-198.57372,367.7954,-21.05329,306.7932
331.73904,-58.765514,195.21336,389.37625,-325.83948,59.175682
-297.74725,200.21771,-512.74426,625.81726,291.81003,-195.50319
200.07047,-103.314186,167.02324,280.3637,-174.57495,92.05319
-110.87408,-259.15616,52.330635,286.7002,95.85639,250.47559
-475.19046,57.591404,1047.2941,1151.5536,474.33197,-75.18014
-70.15344,135.03165,191.30061,244.44476,62.600334,-109.799416
351.28046,297.5612,-437.71622,635.24603,-354.096,-311.1371
-26.67484,-257.39627,-11.090455,259.37637,13.519754,259.31125
-266.64725,283.3074,1200.6827,1262.1428,247.03981,-274.0697
255.98753,90.199265,-170.76038,320.66284,-267.81503,-108.2197
211.25188,-56.053543,-295.11423,367.2353,-210.68927,52.465477
-88.73229,143.496,132.16045,214.35791,-78.257935,-137.77701
410.9765,-141.8296,58.686,438.70737,-420.2949,169.85942
281.20862,82.16067,-124.02364,318.13916,-278.49838,-102.28343
-195.20558,146.96092,-71.83594,254.70592,200.69518,-106.76563
-116.380005,-69.26362,87.09978,161.03258,110.88716,79.91199
-287.04987,-42.195793,260.14102,389.79498,294.54456,25.258535
338.80646,-135.13876,58.4204,369.42273,-355.09583,143.44641
203.45923,92.24407,-290.35376,366.3569,-192.57323,-88.83139
139.79909,-85.072205,345.38794,382.1986,-135.92432,68.82625
-240.38332,-289.35757,220.29533,435.94403,193.38402,-423.95398
-68.44411,106.33928,8.903063,126.77724,69.182755,-103.02707
177.66737,-49.962967,-153.21988,240.13828,-184.66763,43.48123
-366.23352,-360.07437,-261.90506,576.57654,361.38486,344.68008
-205.01399,-274.92755,-216.33545,405.4836,201.65395,265.84378
99.3824,168.75725,134.15009,237.51746,-110.209236,-165.18565
-134.50607,337.17188,-190.28279,409.94705,140.05312,-331.9299
443.5989,50.75653,-741.3404,865.41425,-432.60413,-44.14981
122.35498,-164.15869,-48.225357,210.34383,-140.09071,159.38882
-296.27228,-179.699,486.0861,596.9509,316.0501,200.39108
-309.0643,165.2626,-435.92062,559.3394,304.7209,-159.85918
183.95398,273.62103,-165.33156,368.8529,-187.58188,-271.08276
31.153332,147.01176,-272.1119,310.85028,-29.672832,-144.98274
-36.054665,228.45624,-279.38916,362.69998,54.352062,-210.25972
36.851517,270.24356,-67.70797,281.37857,-66.63313,-283.57373
-314.76578,98.813385,-68.86063,337.08597,324.68726,-109.94074
358.5906,-160.50742,-1084.8407,1153.8026,-359.2185,157.57089
105.48871,139.4781,108.04176,205.56682,-108.39027,-136.57144
187.19582,138.85762,250.6951,342.30408,-159.30731,-140.43646
47.38199,-172.32565,55.482323,187.13791,183.71742,219.24368
306.0005,-240.73161,867.31854,950.74567,-297.18365,228.0188
-217.59093,180.65837,-33.81251,284.98767,214.66827,-179.40094
-464.66495,59.403614,-88.48837,476.7378,470.7352,-52.946815
-48.55686,404.19537,25.837843,407.99152,31.558344,-385.2027
121.91908,63.264126,666.9234,680.924,-123.03819,-73.45557
-139.35179,-329.57867,-473.74637,593.72626,137.77849,327.88205
-65.80716,206.4488,220.11711,308.92798,95.68338,-209.78433
-278.14026,-7.857731,-410.65054,496.044,278.40833,10.416644
-255.23904,-7.801298,1013.7027,1045.3716,242.3703,16.176823
-106.66501,-127.338356,468.622,498.07526,97.59993,166.04306
155.5343,204.3227,223.83177,340.68384,-157.5049,-203.37372
195.05385,402.31476,-700.3172,830.87146,-195.86302,-375.76642
-71.10452,-392.25632,570.4979,695.9844,71.681854,389.617
74.57768,367.5713,376.77057,531.8217,-53.886364,-392.70093
337.0692,139.28484,-66.37469,370.7066,-305.31277,-133.23987
-380.3006,8.4169445,50.890236,383.78342,382.77957,-6.3671217
326.20926,-104.83995,-968.82635,1027.8782,-323.69476,104.4838
112.10858,-337.4783,217.02837,416.66617,-120.14604,314.57974
19.541088,-255.21921,300.97363,395.1158,-18.778582,271.31152
262.92593,200.38225,4.5368156,330.6166,-241.95496,-216.30365
188.14413,-394.52216,197.96729,479.83102,-171.04279,380.05566
39.941986,80.25885,-23.69237,92.72645,-7.6319246,-224.65565
-55.32956,-373.61746,-285.70618,473.5834,51.29344,365.66794
-14.117991,-404.28818,-190.09644,446.9735,29.19672,357.72275
152.80273,-118.59517,-174.60117,260.7063,-155.32355,120.657234
-178.16217,-36.18044,195.97736,267.3172,245.12932,64.00475
-394.37268,-165.16232,-471.59323,636.5701,384.25787,153.2255
-85.23178,466.02313,-713.429,856.4027,81.89939,-451.47675
148.34389,322.1923,-52.29132,358.57977,-153.2681,-318.00018
20.697054,-272.8062,285.05615,395.20624,-28.549658,266.0725
-41.859253,222.34473,144.889,268.66782,53.722176,-195.64665
48.87001,298.43436,184.90886,354.46332,-13.894036,-312.27884
174.66309,-189.561,-1011.4376,1043.8123,-170.9485,180.76468
-74.28205,337.7908,126.36931,368.2311,76.27754,-339.1883
-63.400036,395.9859,880.8488,967.86536,69.54214,-393.74518
-188.62724,-23.101067,-116.84537,223.12305,184.44702,21.54347
-46.82986,253.1596,-102.91509,277.32263,52.17374,-266.92984
198.11823,-233.63818,-751.5484,812.3296,-210.0069,232.19557
-16.82994,-350.03564,-895.1017,961.3254,15.368695,358.7311
-400.11322,53.111954,-28.022785,404.59558,395.50848,-61.45163
422.27835,66.6654,2.481314,427.5487,-408.95593,-52.177624
152.97714,-17.441866,243.21484,287.8536,-301.29907,-102.419945
167.61868,243.2603,281.76526,408.2458,-150.89743,-251.69223
136.84222,291.17114,191.64418,374.59207,-125.57171,-290.4559
-36.182636,148.50288,861.48773,874.95764,25.399893,-139.93748
-247.09242,-295.49365,-151.8277,414.15665,254.75937,301.08987
-25.074959,-127.59562,97.23369,162.36935,-121.99233,179.04982
117.577805,211.8169,233.66052,336.5883,-131.29524,-208.53691
-18.208698,-239.5347,-326.72675,405.5386,21.918633,237.28043
286.08292,273.61902,-83.60468,404.605,-294.98764,-263.74725
-70.52287,374.37552,552.6216,671.29376,66.695145,-372.4871
-72.09349,394.9414,77.08525,408.9738,72.47996,-394.04153
214.87953,267.89804,523.9511,626.4729,-221.05609,-271.27063
-81.85028,-122.60529,147.26189,208.40079,82.11588,124.87116
-330.88925,-238.44542,-13.044618,408.06525,328.69846,244.2939
-157.73604,245.59644,86.143234,304.34042,160.80553,-242.32552
306.7854,-44.205326,-531.1905,615.00793,-295.71176,44.84795
-74.58441,102.386795,-24.37746,128.99762,78.03449,-103.97914
-54.538506,-228.6623,560.30756,608.184,46.695362,242.37598
-9.5484085,445.93246,-679.3428,812.6861,9.994263,-441.92462
236.63681,-103.32766,-138.4368,293.00552,-233.61871,107.02254
-14.399215,-296.18872,-681.3847,743.1156,18.925257,294.63373
-176.61536,-74.64894,-328.57263,380.43143,172.91975,82.45521
-359.6598,-232.83719,-565.79895,709.7185,352.38397,241.58405
-17.809551,160.77992,137.19235,212.10783,57.977154,-144.43982
-24.67241,-208.58975,-480.31604,524.256,16.140192,191.67537
12.579242,-262.4142,-1295.7601,1322.9773,-27.630959,269.8296
109.590904,452.1123,304.11743,559.58905,-124.92961,-467.95004
-112.451035,122.96316,661.89264,682.5639,103.845566,-108.189476
-183.31772,-111.01865,1227.5465,1246.1364,187.84653,109.91218
-9.481372,-135.79091,229.13628,266.5206,26.910639,153.24884
169.53743,-158.53264,504.81866,555.6514,-166.1963,139.26219
290.49823,-323.3872,-757.8204,873.7401,-289.9895,321.76236
267.1028,-321.00198,417.09198,590.21735,-267.592,334.45993
125.29901,-434.06833,293.76913,538.9049,-135.49011,445.27554
94.93753,159.7457,12.696067,186.38884,-77.405014,-159.20639
-190.36781,-190.59134,-150.5851,308.612,185.21072,191.60265
-412.82724,-195.95248,740.0656,869.7966,411.52158,193.64435
195.69649,150.26,124.14791,276.20593,-172.11082,-158.37346
410.0116,-21.70928,-379.42593,559.1436,-407.30127,36.517086
-88.34919,72.744064,122.20979,167.43288,44.224503,203.18108
-153.75923,72.501434,-162.82312,235.42233,157.49521,-72.123314
-8.265218,296.0647,16.80559,296.65845,-3.2758338,-283.358
214.85043,-21.057295,-6.727248,215.98607,-208.47617,40.39333
273.29272,-161.25313,-1334.2003,1371.4183,-274.1208,148.4595
-29.401081,-336.91016,167.41719,377.36255,-528.1302,-127.48609
170.28192,189.84015,165.94409,304.25757,-163.53854,-184.96365
-223.89508,23.765831,-1050.5969,1074.4968,228.74768,-36.29755
371.52573,-83.50671,-318.7798,496.61896,-374.89316,86.65243
-64.66769,-319.63354,248.59608,410.06088,67.73069,319.9735
-15.262728,-455.5891,16.866913,456.36142,11.227675,465.901
-249.35455,-138.07323,-370.06824,467.1517,252.27884,128.53537
-295.73434,270.0809,675.76196,785.59875,293.4567,-268.7088
57.014114,182.33635,367.23523,413.96268,-51.230244,-185.91037
-130.07549,194.09111,-747.85974,783.5083,126.0157,-188.56097
-269.20187,224.56981,176.18694,392.35913,276.77164,-219.07086
-261.29785,-240.25392,558.75305,661.96985,231.35597,195.56306
-197.75703,67.09055,11.212055,209.13243,180.8505,-55.76693
118.533585,177.00266,352.2951,411.70193,-109.1988,-169.9605
69.1943,238.91989,335.709,418.00217,-41.760628,-225.90768
-145.39241,386.37042,-1377.8191,1438.3353,137.52977,-378.8576
247.67381,42.138752,1144.4094,1171.7538,-285.28476,-56.936966
76.002365,-222.16667,658.41675,699.036,-67.21106,212.76581
-166.07236,247.59785,-144.20511,331.21582,153.62254,-231.00513
-185.28227,-404.56592,1138.4646,1222.3364,173.4713,396.07706
321.22116,-254.38971,250.4867,480.25598,-306.03604,231.27847
69.82035,160.40504,403.5083,439.80994,-47.220634,-186.46999
-166.76105,-112.817085,947.6718,968.82355,165.80566,108.23795
-36.40048,233.85922,-139.81123,274.8873,42.46324,-219.48863
32.760693,-208.01767,645.70447,679.7474,-39.92936,206.8123
-265.63025,-296.20602,-15.207171,398.235,263.00128,294.91827
-141.27441,5.9574933,-116.66444,183.31706,135.26225,-17.012611
30.758541,161.86652,823.9922,840.3052,-25.951742,-164.24796
-145.0221,17.211683,106.60616,180.81648,138.45515,-40.175198
465.83676,157.91273,71.67336,497.06882,-481.82843,-168.44257
48.43962,-238.24373,-31.818907,245.20253,-20.814203,243.56772
183.68344,-224.5555,-467.2448,549.98676,-465.3421,78.82704
-272.15964,-370.5063,292.48413,544.8793,255.83165,358.7478
190.79005,-6.9299,-193.8595,272.08618,-197.02956,9.979572
105.7596,-209.77818,-511.26102,562.6543,-82.520645,213.91518
271.95096,-154.41035,-36.89023,314.92065,-251.99176,162.89957
217.24765,293.18796,1727.406,1765.5688,-231.90884,-283.238
-248.06557,50.349842,-72.09405,263.20624,247.39395,-37.71053
-146.69655,202.8788,-530.1767,586.3355,149.8232,-177.02904
183.43411,-261.06787,0.45287353,319.3571,-181.34782,264.81256
29.380018,293.43155,-167.50215,339.1526,-46.196774,-311.96143
307.71045,-229.22101,-67.45299,389.5872,-304.7379,233.02168
179.94669,-216.46487,130.53929,310.28757,-176.91179,213.91733
-309.63376,-336.2911,-23.564701,457.74686,318.23105,312.41916
-182.24983,113.121376,34.665913,217.28914,142.38855,-134.60437
-20.534815,-181.19536,375.3774,417.3305,18.705791,178.85464
-60.034176,-453.30777,750.6096,878.955,61.755836,457.40582
201.32182,255.88249,135.29999,352.5839,-219.12743,-242.18967
-34.852886,-173.87912,171.969,247.06142,44.079617,162.8184
-67.26237,-200.8383,-232.1556,314.25732,67.2597,202.02605
-141.98964,64.95512,-246.8608,292.11792,131.39577,-26.06508
359.26663,-107.70679,101.23882,388.53296,-362.091,142.23685
-307.41257,-150.46797,243.01114,419.85205,286.26852,106.913315
177.47789,194.29904,57.604324,269.39362,-175.4172,-190.16437
283.04993,-147.26659,-674.42285,746.09424,-289.94635,132.47565
-155.02751,250.40605,-20.190308,295.2041,165.39761,-233.87833
111.617165,206.9068,-37.567776,238.07597,-110.44405,-202.28125
313.70233,214.37392,388.16806,543.2607,-303.2121,-204.27716
275.46063,176.623,-64.47808,333.51907,-269.91684,-171.12013
-255.41864,208.03732,-565.2795,654.26337,262.8223,-219.53114
-374.40646,105.92118,-969.76794,1044.9171,379.26505,-107.97868
168.67711,155.8105,-141.78111,269.8718,-150.62076,-137.89203
187.0617,40.886467,-93.95563,213.56415,-207.52261,-18.351854
-204.85011,-122.24804,-406.59387,471.4151,204.70189,122.752884
230.28595,123.56095,-165.47849,309.36273,-240.59592,-125.32733
-234.85667,-190.37912,728.27057,788.5358,243.79016,180.40276
-140.65361,93.46305,-689.0466,709.44,138.2882,-86.214035
-374.73895,-99.971344,531.99945,658.60236,367.29733,92.814156
-97.562294,-1.6192684,-158.85938,187.3015,120.97397,20.217737
-377.9844,-2.897604,102.56622,391.668,376.3597,9.7794075
-113.35665,279.6729,-952.88574,999.5316,123.49866,-281.08963
165.74854,-399.2438,-716.6553,837.0211,-175.56932,390.70233
220.7363,208.8544,707.0079,769.5484,-221.37181,-199.52574
-43.472557,335.7071,147.39603,369.2098,30.923864,-329.30643
-95.64116,-215.2858,-568.6428,615.60254,92.69762,210.01926
250.9632,271.68515,873.4704,948.55493,-247.13351,-271.65292
-230.64781,-408.01935,600.1937,761.5375,232.12221,405.55072
-155.53098,-265.46094,203.27034,368.75378,146.15067,265.50775
169.2151,-4.6890483,-97.53107,195.36787,-174.49632,-1.4902463
-220.54478,243.12921,168.52763,369.00458,220.10463,-241.19205
179.82907,-55.939476,-473.09155,509.41806,-177.90234,61.028896
-51.986942,235.99876,-274.32217,365.59628,48.778637,-218.52832
90.304794,217.63779,-190.52364,303.21036,-87.367096,-269.56927
-200.96465,116.776306,288.5485,370.636,198.57074,-119.1317
-143.76247,-67.53081,77.891556,177.00587,145.40292,73.561264
220.17993,13.223375,-22.504082,221.73007,-216.14394,-12.710722
404.809,108.92603,93.27963,437.55814,-396.70877,-107.818886
-375.218,-193.0109,-233.01764,485.46237,368.55383,204.70747
50.10406,436.8451,804.06573,916.4556,-56.944798,-435.74823
108.702,222.50533,-488.00824,548.7808,-105.01285,-217.00636
-157.79434,-226.74097,27.450384,277.6056,164.48091,229.56685
127.89896,-64.3023,-117.941765,185.48227,-125.245674,59.63982
-22.406698,-188.03665,64.63905,200.09573,-23.688513,158.94208
167.58882,305.0589,-178.6262,391.22153,-157.81325,-318.98306
120.74876,240.79701,-63.803078,276.83002,-127.1901,-236.17749
160.08624,36.718616,106.698235,195.85808,-156.35239,-32.44115
-149.64,-15.356799,-108.21273,185.30762,148.25873,13.715553
27.550491,-403.8597,-210.01323,456.03632,-31.768106,411.4421
125.4086,-96.31938,0.8367749,158.13167,415.50644,286.16415
491.58902,177.63971,-1283.8705,1386.2026,-481.26584,-151.0861
-29.976627,155.73439,-471.85776,497.79733,19.577974,-145.39249
-229.44313,-201.88179,951.5519,999.4776,228.80254,202.13503
-161.99217,-222.43129,-187.61475,333.044,165.21994,203.8105
41.681858,111.23381,145.66675,188.00574,-60.0645,-111.471344
96.806946,321.99838,-318.32306,463.01642,-103.081856,-306.6657
-117.36378,68.75598,-32.700092,139.89958,131.74164,-59.760334
188.34721,-245.11417,-293.69193,426.3967,-192.03639,250.28658
403.52032,-55.27418,-312.224,513.19714,-403.40375,47.839592
383.4015,-212.75569,-78.54068,445.45523,-378.4017,206.234
-32.06594,409.3074,-822.3359,919.14606,36.61178,-396.6572
-356.35126,243.14067,-121.78799,448.27795,361.26962,-263.21057
-46.836178,311.50732,-92.76011,328.3958,56.942703,-275.9843
40.782116,265.57663,107.586395,289.98373,-42.96939,-264.61917
-331.2822,334.80777,393.82068,613.9546,332.51993,-340.12357
328.5989,228.58835,-733.33655,835.53876,-350.6069,-224.88457
107.91996,-335.59457,1002.91583,1063.0686,-97.716415,329.81598
-214.38231,-375.50565,287.06345,519.0153,229.77864,374.76233
-27.348679,326.04425,425.49744,536.75256,24.735142,-323.01947
125.79954,-30.571081,-652.7292,665.44385,-132.80605,50.127335
253.93898,-106.158745,11.655392,275.53964,-270.13177,124.50054
342.53525,253.23291,262.94815,501.05283,-367.34723,-250.90854
25.0553,-196.90976,280.8104,343.94525,-28.157623,189.4132
151.68498,131.33514,-28.4025,202.64287,-144.23189,-117.988716
-337.52112,253.3567,167.87704,454.30826,327.14822,-259.32132
98.977844,128.43507,-143.08719,216.25879,-102.262344,-126.17903
206.43677,193.51434,-329.87112,434.60864,-197.73459,-192.1705
-230.2896,-246.45282,-151.99762,369.967,236.43744,240.30867
-231.01889,-312.49484,417.92053,570.74304,238.6946,321.34677
107.29765,-347.36142,103.28727,377.94382,-94.113655,333.50702
-226.93619,-276.61252,-381.40967,523.0503,216.91692,276.72675
-115.75418,139.71986,-130.91862,223.74345,101.7542,-139.66006
-463.64328,110.4849,-317.96442,572.9529,484.03598,-107.76597
146.3337,165.8397,-344.7286,409.57947,-131.39877,-144.74126
385.91583,-255.0627,504.56393,684.7039,-395.96466,267.96106
202.40625,176.47784,-174.8538,320.45184,-213.32141,-166.50586
-296.87762,-159.77744,193.4937,388.73807,294.24005,198.90018
8.146744,-211.09143,-121.05756,243.4854,-3.5813034,206.43274
-138.30553,310.08817,158.4353,374.68488,133.36713,-280.82504
-136.3335,197.08905,-473.34323,530.554,117.987206,-197.33723
70.96721,-117.18151,-141.43349,196.91164,-71.02169,115.83377
277.1229,-388.17853,-861.4106,984.6724,-273.81293,389.50146
-62.534016,-83.041435,248.09091,270.1082,214.69145,195.00194
-29.052732,163.25291,-23.501024,167.48396,28.45192,-159.97331
162.74901,-222.04051,-33.709602,277.3548,-167.32802,204.45714
210.88837,52.825943,-128.51498,252.61357,-222.13107,-89.72808
-349.27856,133.4299,-20.768133,374.51892,361.29544,-136.0469
118.746284,307.87408,-1832.6819,1862.1527,-128.16714,-312.76727
308.15817,-236.38667,-60.758453,393.11832,-301.70483,227.64836
-96.41561,107.72029,101.457436,176.61903,100.51548,-99.902504
513.99615,-106.868965,-1082.674,1203.2443,-517.518,108.30298
90.754166,100.50807,155.99818,206.5833,-96.7994,-93.5034
-142.59941,-21.315243,140.7233,201.47563,140.23053,9.936194
126.88951,142.1187,-231.5932,299.89395,-125.71674,-136.31895
274.70236,16.628546,89.95091,289.54013,-254.20433,-8.354451
200.82983,261.4458,-82.93671,339.94858,-228.7043,-256.06027
115.14199,-141.51427,643.8481,669.2172,-102.32193,154.18121
5.268769,-233.19615,109.522606,257.84805,-12.245202,238.89287
315.3322,-160.1367,33.311184,356.21573,-316.26907,162.09787
-233.48843,23.443024,108.363464,261.27786,250.4202,-35.1859
-77.42118,-242.53342,-437.06104,505.80698,100.88241,245.3794
226.60568,6.6010127,352.7422,419.3147,-225.96843,-16.28608
-238.30605,-120.74457,156.20929,309.5363,233.7357,118.82002
-86.68803,-200.5327,-689.537,723.62317,83.41656,211.53741
116.16364,-68.46188,-74.328735,154.00368,-112.60149,85.21048
302.62238,130.22784,-939.23737,995.3431,-301.34927,-119.91293
270.3328,3.9223127,161.68703,315.295,-289.94577,-7.133673
208.38528,-19.335718,-706.544,736.8879,-207.97781,16.255644
-158.44478,-247.78772,790.04614,843.16315,157.53986,244.62115
48.482418,-375.68567,-737.2394,828.8789,-48.795387,373.37274
-225.93481,-50.472893,-116.75403,259.28354,222.33147,38.978325
-241.48792,122.611336,-151.71806,310.4712,364.79745,-421.04105
255.24635,130.94109,-112.59446,308.21173,-237.69316,-118.49922
-112.86895,-191.06897,874.7998,902.51044,120.41288,185.49873
-99.274704,-96.578316,-167.99367,217.7285,110.467476,97.6435
119.15023,-91.21194,22.089338,151.67491,-117.02786,88.24284
194.34023,-267.58356,503.26425,602.20056,-194.20653,284.77948
-216.15884,59.45694,216.19324,311.44955,221.8318,-81.50059
-323.1481,-112.889915,114.83846,361.05106,301.08392,95.26568
159.46718,228.67503,-47.548775,282.81754,-162.03046,-235.02179
-20.960161,368.4507,24.044659,369.89273,10.423123,-388.7292
75.44902,183.70506,-20.708447,199.6741,-72.69606,-180.23314
-241.26666,247.1691,-702.82587,783.14215,230.93753,-254.63246
-153.57913,-115.31315,715.1407,740.49493,132.4771,118.67603
-72.189865,377.76285,133.44875,407.12143,82.258095,-375.82535
-76.1057,332.68753,678.60376,759.5898,74.375275,-339.0493
108.22557,408.55347,84.52034,431.04108,-105.21824,-389.23486
-163.08165,-129.19699,77.37637,221.98172,156.74353,147.38394
-249.92493,112.941956,-341.3813,437.90408,243.38556,-115.01881
269.2942,263.89166,-1368.42,1419.4508,-271.8424,-264.1892
353.68164,203.71584,710.39154,819.29944,-353.48383,-203.4357
-292.9552,-288.94995,-403.80762,576.525,292.0654,286.877
245.95601,19.457104,-134.59349,281.05872,-236.41557,-22.277153
-268.87418,-27.314547,-125.03439,297.7806,257.56775,41.541004
-515.0143,-70.012505,-91.82177,527.85785,531.0374,79.97832
-316.88327,-102.55301,88.80175,344.7038,304.01282,106.33604
-116.69548,-49.8541,-165.48737,208.54195,107.6573,56.012794
-174.94112,-46.30517,356.6406,399.93854,180.83775,51.188847
181.72224,140.93121,-115.82252,257.53824,-184.24394,-140.30623
107.61379,157.26483,-513.5538,547.7833,-90.27223,-171.21178
-176.05928,-363.31662,777.8489,876.4266,182.5503,366.458
